,Name,Team,Level,Age,ERA,GS,IP,H,R,ER,HR,BB,HBP,SO,K%,BB%,K-BB%,WHIP,BABIP,LOB%,FIP,xFIP,GB%,SwStr%,Balls,Strikes,PlayerId,EDB Team,TWTC Team,BL Team
1773,Dilan Fernandez,SFG,DSL,19,4.2,6,30.0,27,19,14,1,11,1,23,0.17829457,0.08527132,0.09302326,1.26666666666666,0.27956989,0.53191489,4.05409698486328,4.24135367237031,0.488095238,0.24747475,53,145,sa3023688,,,
1774,Efrailin Ramos,TBR,DSL,18,3.30612193421002,0,32.2,22,14,12,1,18,4,46,0.32167832,0.12587413,0.1958042,1.22448960526297,0.28378378,0.70422535,3.55613786315281,3.91195649665865,0.20289855,0.39416058,82,192,sa3023691,,,
1775,Estarlin Francisco,MIA,DSL,17,4.25,11,36.0,30,21,17,1,25,6,28,0.17073171,0.15243902,0.01829268,1.52777777777777,0.27884615,0.67114094,5.34298587375217,5.53239816822525,0.301369863,0.25702811,96,153,sa3023693,,,
1776,Roberto Perez,SEA,DSL,20,3.11538415829817,3,34.2,29,18,12,1,9,2,40,0.27777778,0.0625,0.21527778,1.09615368532713,0.30434783,0.56994819,2.97332789799163,3.25664605470943,0.422222222,0.41825095,49,214,sa3023703,,,
1777,Erigaldi Perez,CLE,DSL,18,3.63025163535089,10,39.2,33,17,16,1,8,1,26,0.1625,0.05,0.1125,1.03361331284296,0.25806452,0.61576355,3.6515760152507,3.86890091758825,0.447916666,0.29268293,40,165,sa3023812,,,
1778,Jesus Delgado,TEX,DSL,20,2.58510664524998,5,31.1,29,18,9,2,19,3,52,0.3537415,0.1292517,0.2244898,1.53191504903702,0.38028169,0.6846473,3.57111822260402,3.08633980477354,0.45614035,0.46153846,68,205,sa3023817,,,
1779,Branneli Franco,STL,DSL,17,6.42857142857142,11,35.0,33,29,25,5,22,5,36,0.2208589,0.13496933,0.08588957,1.57142857142857,0.29473684,0.58490566,6.06838269914899,4.76033331666673,0.408163265,0.28888889,107,208,sa3023818,,,
1780,Merlin Bido,BOS,DSL,18,4.62162162162162,5,37.0,33,21,19,1,16,3,31,0.2012987,0.1038961,0.0974026,1.32432432432432,0.31067961,0.61264822,4.17031320107949,4.56561767253521,0.388888888,0.264,70,180,sa3023821,,,
1781,Moises Meza,COL,DSL,18,4.96799939355476,10,41.2,35,28,23,5,19,3,48,0.27272727,0.10795455,0.16477273,1.29599984179689,0.2970297,0.58,4.79409688232423,3.63768072736385,0.471910112,0.3566879,90,224,sa3023822,,,
1782,Jose Guevara,NYM,DSL,19,1.63636363636363,10,44.0,25,12,8,0,12,2,52,0.29885057,0.06896552,0.22988506,0.84090909090909,0.23148148,0.69230769,2.54500607577237,3.15922640431672,0.386138613,0.38957055,62,264,sa3023823,,,
1783,Fabian Soto,LAA,DSL,18,3.23999960449223,11,41.2,29,16,15,1,37,8,43,0.22164948,0.19072165,0.03092784,1.58399980664064,0.26666667,0.79889807,5.44209680322267,5.67781751542212,0.411111111,0.26804124,171,217,sa3023829,,,
1784,Marlon De La Cruz,WSN,DSL,18,7.0,10,36.0,33,31,28,3,29,9,42,0.23863636,0.16477273,0.07386364,1.72222222222222,0.32258065,0.5988024,5.87076365152994,5.1878109768033,0.516483516,0.28846154,142,222,sa3023833,,,
1785,Gilbel Galvan,BOS,DSL,17,1.72340443016665,0,31.1,24,9,6,1,13,2,20,0.15625,0.1015625,0.0546875,1.1808511836327,0.25,0.79787234,4.52856512825216,4.88035791446664,0.421686746,0.24509804,62,142,sa3023835,,,
1786,Reiver Camacho,COL,DSL,17,1.81208035134126,9,49.2,40,15,10,0,5,2,42,0.21649485,0.0257732,0.19072165,0.906040175670631,0.27586207,0.68085106,2.68564073892439,3.21769015023778,0.427184466,0.32916667,36,204,sa3023839,,,
1787,Josdanner Suarez,ARI,DSL,19,2.93478230447537,5,30.2,30,11,10,1,11,1,31,0.2421875,0.0859375,0.15625,1.33695638314989,0.3452381,0.7635468,3.53018398532794,3.5175315109692,0.535714285,0.36206897,54,178,sa3023843,,,
1788,Jesus Garcia,STL,DSL,18,5.9340665559524,0,30.1,37,28,20,0,11,2,33,0.23076923,0.07692308,0.15384615,1.58241774825397,0.3814433,0.44,3.06398700147042,3.59856123354525,0.472527472,0.34126984,56,196,sa3023846,,,
1789,Victor Espiritu,TOR,DSL,19,4.95,4,40.0,36,25,22,2,17,1,38,0.22093023,0.09883721,0.12209302,1.325,0.29824561,0.56640625,4.05409698486328,3.95962514868006,0.522123893,0.32278481,86,230,sa3023847,,,
1790,Keiber Armas,TEX,DSL,21,5.625,8,40.0,42,33,25,0,28,7,45,0.23809524,0.14814815,0.08994709,1.75,0.3853211,0.57142857,4.32909698486328,4.8095537751913,0.490384615,0.32446809,139,237,sa3023848,,,
1791,Jose Silvestre,TEX,DSL,17,6.52747321154764,9,30.1,29,28,22,0,26,9,35,0.22727273,0.16883117,0.05844156,1.81318700320767,0.3452381,0.5625,5.1079432596318,5.53638251008342,0.518987341,0.31428571,129,186,sa3023849,,,
1792,Luisner Lopez,NYM,DSL,20,4.17525838875656,0,32.1,28,21,15,0,20,4,23,0.15436242,0.13422819,0.02013423,1.48453631600233,0.2745098,0.59615385,4.75822082269787,5.51976972097878,0.378947368,0.22846442,95,172,sa3023859,,,
1793,Orlando Suarez,CHW,DSL,17,6.26785799678502,13,37.1,45,31,26,1,22,3,46,0.26136364,0.125,0.13636364,1.79464310164357,0.42307692,0.56851312,3.84695411312336,3.91699463210297,0.5,0.34017595,111,230,sa3023863,,,
1794,Samuel Perez,CIN,DSL,19,2.78571428571428,9,42.0,31,13,13,2,12,3,32,0.19047619,0.07142857,0.11904762,1.02380952380952,0.24369748,0.76388889,4.12076365152994,4.11658632962831,0.427272727,0.30827068,65,201,sa3024068,,,
1795,Jose Feliz,WSN,DSL,18,2.95620405030588,10,45.2,32,20,15,2,11,1,54,0.3,0.06111111,0.23888889,0.941605734541873,0.26785714,0.58252427,2.94679782698127,2.78514165429741,0.584269662,0.41390728,64,238,sa3024069,,,
1796,Alexander Fuentes,SFG,DSL,19,4.13513513513513,10,37.0,39,18,17,1,10,10,29,0.17575758,0.06060606,0.11515152,1.32432432432432,0.33043478,0.71180556,4.35950239026868,4.59249037850547,0.419642857,0.28252788,68,201,sa3024072,,,
1797,Carlos Canales,MIL,DSL,18,7.84615384615384,3,39.0,37,38,34,5,18,9,25,0.14450867,0.10404624,0.04046243,1.41025641025641,0.27586207,0.45614035,6.41563544640174,5.53433084084819,0.401709401,0.20216606,96,181,sa3024076,,,
1798,Stharlin Torres,CIN,DSL,18,1.92857161966017,9,51.1,34,13,11,0,12,1,44,0.23157895,0.06315789,0.16842105,0.896103984892608,0.2556391,0.72340426,2.99955143573854,3.49092774726108,0.397959183,0.32089552,64,204,sa3024080,,,
1799,Marcos Pimentel,COL,DSL,17,5.51824756057098,11,45.2,49,33,28,6,15,1,34,0.17435897,0.07692308,0.0974359,1.40145969792278,0.30935252,0.56537102,5.2241698361058,4.10794429158102,0.44262295,0.22142857,66,214,sa3024085,,,
1800,Melvin Rodriguez,MIN,DSL,18,2.97637831036164,7,42.1,36,15,14,2,10,2,44,0.25730994,0.05847953,0.19883041,1.08661430378282,0.30088496,0.7300885,3.33992368272516,3.22228550898923,0.477777777,0.34387352,52,201,sa3024087,,,
1801,Ayendy Bravo,MIL,DSL,17,2.33858295814129,4,42.1,29,16,11,1,15,2,31,0.18343195,0.0887574,0.09467456,1.03937020361835,0.23333333,0.67264574,4.00134108502775,4.21916299826958,0.447916666,0.24596774,74,174,sa3024090,,,
1802,Fabian Gallardo,LAA,DSL,18,5.14285714285714,6,35.0,38,23,20,1,14,6,31,0.19620253,0.08860759,0.10759494,1.48571428571428,0.3490566,0.61837456,4.26838269914899,4.34309257588216,0.478260869,0.30078125,78,178,sa3024091,,,
1803,Erick Matos,OAK,DSL,17,3.14563153396629,5,34.1,25,18,12,0,28,2,28,0.18300654,0.18300654,0.0,1.54368954907605,0.26315789,0.67272727,4.94438839370452,5.46915923758093,0.481012658,0.24637681,113,163,sa3024094,,,
1804,Rubender Pena,TBR,DSL,19,4.97872340425531,9,47.0,49,28,26,1,19,6,40,0.19138756,0.09090909,0.10047847,1.44680851063829,0.33566434,0.63360882,4.12430975082072,4.38439446342118,0.438461538,0.25609756,97,231,sa3024097,,,
1805,Esteban Luna,BAL,DSL,17,1.83050871128259,10,39.1,24,9,8,0,20,2,37,0.2327044,0.12578616,0.10691824,1.11864421245047,0.24,0.80434783,3.7507071280541,4.16296353747144,0.523809523,0.29432624,87,195,sa3024100,,,
1806,Jeury Espinal,ARI,DSL,17,3.12396733609883,4,40.1,31,15,14,4,8,3,58,0.35802469,0.04938272,0.30864198,0.966942270697257,0.30337079,0.74175824,3.18550184661674,2.40251200214853,0.48275862,0.45,37,243,sa3024105,,,
1807,Orlando Gonzalez,PHI,"A,CPX,DSL",21,1.70526351310547,4,31.2,15,8,6,3,23,6,25,0.18939394,0.17424242,0.01515152,1.2000002499631,0.16,0.90452261,6.21158350688576,5.81645650430912,0.457142857,0.11802575,210,256,sa3024196,,,
1808,Jonathan Pintaro,NYM,"A+,AA",26,2.80799978576661,9,41.2,34,17,13,2,16,4,41,0.23033708,0.08988764,0.14044944,1.19999990844727,0.27826087,0.72265625,3.65878635005379,4.08186720890764,0.508928571,0.12827988,259,427,sa3024197,,,
1809,Brayan Vergara,LAA,DSL,18,1.96875,0,32.0,23,9,7,2,3,6,31,0.25409836,0.02459016,0.2295082,0.8125,0.2625,0.7876712299999999,3.67284698486328,3.38584659928455,0.460526315,0.36734694,21,175,sa3024211,,,
1810,Naimer Rosario,ARI,DSL,17,3.6947364712026,4,31.2,16,14,13,0,22,8,33,0.23913043,0.15942029,0.07971015,1.19999987953588,0.21333333,0.69565217,4.71199164562278,5.1861265884812,0.418918918,0.27659574,106,176,sa3024213,,,
1811,Christopher Hernandez,TEX,DSL,18,3.85714318557664,8,37.1,22,22,16,1,32,6,51,0.30538922,0.19161677,0.11377246,1.44642869459124,0.27272727,0.64846416,4.62373989902589,4.77421403572827,0.434210526,0.34196891,154,232,sa3024217,,,
1812,Luis Cabrera,BOS,DSL,18,6.61224386842005,1,32.2,31,28,24,3,19,2,22,0.14765101,0.12751678,0.02013423,1.53061200657871,0.27184466,0.50209205,5.72960691249459,5.16081353949379,0.450980392,0.20866142,82,172,sa3024220,,,
1813,Andy Fabian,BAL,DSL,21,2.8928575369777,9,37.1,32,18,12,2,15,2,45,0.28301887,0.09433962,0.18867925,1.258928742944,0.31578947,0.67099567,3.60588265170855,3.2311884870409,0.602409638,0.37454545,74,201,sa3024226,,,
1814,Hanfermin Vargas,PHI,DSL,19,2.82089520116832,11,44.2,33,19,14,1,25,6,30,0.15544041,0.12953368,0.02590674,1.29850731482351,0.24427481,0.71884984,4.98394761386124,5.40552060374931,0.388888888,0.23163842,132,222,sa3024227,,,
1815,Anthony Gantes,HOU,DSL,18,2.58510664524998,5,31.1,25,11,9,0,8,0,28,0.2295082,0.06557377,0.16393443,1.05319159621295,0.29069767,0.66666667,2.93282028550526,3.3161635081696,0.527777777,0.36170213,36,152,sa3024230,,,
1816,Anderson Brito,HOU,"A,CPX,DSL",19,0.870967808920937,7,41.1,19,5,4,2,17,5,67,0.41104294,0.10429448,0.30674847,0.870967808920937,0.23611111,0.94240838,2.79133577633202,2.72777961742576,0.4,0.2972973,174,344,sa3024232,,,
1817,Wenderlyn King,MIL,DSL,18,3.3451322916578,6,37.2,42,15,14,1,6,7,43,0.25903614,0.03614458,0.22289157,1.27433611110773,0.37614679,0.74626866,3.0514422394953,3.32813959669359,0.429906542,0.38515901,43,240,sa3024235,,,
1818,Dioris De La Rosa,LAA,DSL,17,2.78709649982117,10,51.2,41,17,16,1,20,2,57,0.26146789,0.09174312,0.16972477,1.18064504506313,0.28985507,0.74675325,3.2766776967123,3.57139063089521,0.388888888,0.33333333,85,278,sa3024240,,,
1819,Madinson Frias,BOS,DSL,19,2.23140524007059,11,40.1,31,12,10,0,19,3,24,0.14723926,0.11656442,0.03067485,1.23966957781699,0.26495726,0.77358491,4.4003780328774,4.84708378269634,0.552631578,0.24354244,82,189,sa3024244,,,
1820,Yoandys Veraza,BOS,DSL,17,3.02803695136283,1,35.2,29,14,12,2,25,6,25,0.15822785,0.15822785,0.0,1.51401847568141,0.27,0.8041958,5.88867614823397,6.11949517076292,0.323232323,0.23310811,117,179,sa3024251,,,
1821,Darrel Lunar,WSN,DSL,18,3.44117647058823,3,34.0,27,14,13,1,13,3,40,0.27972028,0.09090909,0.18881119,1.17647058823529,0.30232558,0.69711538,3.39527345545151,3.41918912374359,0.5,0.35580524,60,207,sa3024252,,,
1822,Enderson Mercado,MIL,DSL,17,5.63478335634757,7,38.1,44,29,24,1,18,3,46,0.26136364,0.10227273,0.15909091,1.61739151895161,0.39814815,0.56603774,3.53670562513383,3.76158971318376,0.475728155,0.37058824,90,250,sa3024254,,,
1823,Pedro Tucent,TOR,DSL,21,5.35714285714285,10,42.0,45,34,25,2,21,5,35,0.17948718,0.10769231,0.07179487,1.57142857142857,0.32575758,0.54252199,4.76362079438709,4.64504899859783,0.484615384,0.25574713,109,239,sa3024255,,,
1824,Luis Maracara,SDP,DSL,16,3.17647094462573,10,45.1,44,19,16,2,16,5,52,0.27083333,0.08333333,0.1875,1.32352956026072,0.35897436,0.73954984,3.6232145947981,3.48686551922877,0.504672897,0.3033033,76,257,sa3024260,,,
1825,Christopher Peralta,MIL,DSL,17,4.73195950725744,4,32.1,33,20,17,4,15,5,27,0.19148936,0.10638298,0.08510638,1.48453631600233,0.32222222,0.69620253,5.74791170003277,4.86406419589907,0.340425531,0.29032258,73,175,sa3024261,,,
1826,Luis Espinoza,BAL,DSL,17,3.76744186046511,10,43.0,38,23,18,2,13,3,34,0.18888889,0.07222222,0.11666667,1.1860465116279,0.28125,0.60546875,4.09363186858421,3.96385078925726,0.526315789,0.30545455,60,215,sa3024262,,,
1827,Cristian Aray,SEA,DSL,17,4.40217345671306,7,30.2,28,15,15,3,10,2,28,0.21705426,0.07751938,0.13953488,1.23913030633404,0.29069767,0.69832402,4.5736621380303,3.98735734805195,0.435294117,0.21256039,51,156,sa3024266,,,
1828,Gregory Sanchez,COL,DSL,17,5.34065990035716,12,30.1,33,20,18,0,18,13,40,0.26143791,0.11764706,0.14379085,1.68131885751984,0.40243902,0.6875,4.38266845834873,4.67965414283475,0.52173913,0.34586466,89,177,sa3024267,,,
1829,Jermayne Verdu,NYM,DSL,17,5.59459459459459,2,37.0,42,26,23,2,14,4,47,0.28143713,0.08383234,0.19760479,1.51351351351351,0.4,0.59440559,3.5757186064849,3.52228183665791,0.368421052,0.36908517,73,244,sa3024269,,,
1830,Zuher Yousuf,PHI,DSL,18,3.89423019787272,0,34.2,25,16,15,0,15,3,48,0.32214765,0.10067114,0.22147651,1.15384598455487,0.30120482,0.62790698,2.74255870108065,3.14101439421374,0.492063492,0.43023256,69,189,sa3024271,,,
1831,Angel Bello,CHW,DSL,17,5.68421052631578,10,38.0,42,26,24,2,9,4,38,0.22891566,0.05421687,0.1746988,1.34210526315789,0.3539823,0.55555556,3.66462330065275,3.58098376224699,0.46,0.31174089,52,195,sa3024272,,,
1832,Yhoiker Fajardo,CHW,DSL,17,3.96503454194667,12,47.2,48,27,21,2,8,1,62,0.31313131,0.04040404,0.27272727,1.17482504946568,0.368,0.55350554,2.46458665429072,2.27191508732832,0.580645161,0.44166667,45,315,sa3024273,,,
1833,Jaitoine Kelly,ARI,DSL,17,6.08108108108108,10,37.0,36,30,25,3,33,4,35,0.19886364,0.1875,0.01136364,1.86486486486486,0.32673267,0.625,6.11625914702544,5.54915454262817,0.515151515,0.27671233,156,209,sa3024275,,,
1834,Angel Perez,CLE,DSL,20,5.40000082397473,9,33.1,33,21,20,1,18,1,36,0.24827586,0.12413793,0.12413793,1.5300002334595,0.35955056,0.61264822,3.894096975708,4.08064515256663,0.411111111,0.33101045,89,198,sa3024276,,,
1835,Carlos Rodriguez,DET,DSL,18,5.34653414862848,8,33.2,45,25,20,0,9,0,20,0.13333333,0.06,0.07333333,1.60396024458854,0.37190083,0.53703704,3.56795840746233,3.97824943966978,0.535087719,0.24255319,54,181,sa3024277,,,
1836,Wifrailyn Jaquez,PIT,DSL,17,4.09090909090909,10,33.0,25,28,15,0,17,6,31,0.20666667,0.11333333,0.09333333,1.27272727272727,0.26041667,0.41666667,4.16621819698449,4.54839973474542,0.542372881,0.2739726,75,144,sa3024278,,,
1837,Edwardo Melendez,CHC,DSL,20,7.71428652273812,3,30.1,27,27,26,0,20,4,33,0.23741007,0.14388489,0.09352518,1.54945071183201,0.32926829,0.47058824,4.15189920339502,4.68647343546986,0.479452054,0.33603239,84,163,sa3024281,,,
1838,Efrain Cubilla,COL,DSL,19,4.33018930257967,7,35.1,36,19,17,2,7,2,18,0.12162162,0.0472973,0.07432432,1.21698130726095,0.28571429,0.61611374,4.43522912959435,4.36227445480448,0.495726495,0.22580645,42,175,sa3024289,,,
1839,Emilio Ramos,CHC,DSL,18,1.78021996678572,9,30.1,22,12,6,2,17,2,27,0.216,0.136,0.08,1.28571442045635,0.25974026,0.7591623,4.91014104110005,4.64696946310119,0.434210526,0.28455285,86,160,sa3024291,,,
1840,Eric Veras,COL,DSL,17,3.8,10,45.0,43,24,19,2,13,5,28,0.14893617,0.06914894,0.07978723,1.24444444444444,0.29285714,0.63573883,4.48743031819661,4.49687750637531,0.553956834,0.24262295,79,226,sa3024462,,,
1841,Miguel Flores,CLE,DSL,19,2.78571428571428,10,42.0,30,13,13,3,22,2,53,0.30994152,0.12865497,0.18128655,1.23809523809523,0.2967033,0.82329317,4.0731446039109,3.64504899859783,0.395348837,0.39104478,98,237,sa3024465,,,
1842,Cesar Aquino,PIT,DSL,19,0.878048780487804,5,41.0,26,8,4,1,6,5,29,0.18589744,0.03846154,0.1474359,0.780487804878048,0.2173913,0.81460674,3.66141405803401,3.76913500070208,0.525,0.34482759,26,148,sa3024469,,,
1843,Dony Aguilera,,DSL,17,2.56204351026509,11,45.2,32,16,13,0,12,3,31,0.17222222,0.06666667,0.10555556,0.963503542321917,0.23880597,0.65957447,3.58183425260254,4.22624246712725,0.379032258,0.25283019,65,200,sa3024470,,,
1844,Joseph Herrera,SDP,DSL,18,5.34653384572641,4,33.2,37,32,20,2,29,3,35,0.20588235,0.17058824,0.03529412,1.96039574343301,0.34653465,0.55891239,5.49865120696202,5.10098762583525,0.487804878,0.2428115,128,185,sa3024471,,,
1845,Luis Ghisays,CHC,DSL,18,6.3679254449701,11,35.1,34,29,25,4,19,0,32,0.20253165,0.12025316,0.08227848,1.50000021592629,0.29126214,0.50632911,5.2276820738573,4.40188094198011,0.504950495,0.27852349,94,204,sa3024474,,,
1846,Deivy Paulino,NYM,DSL,19,4.31092381697918,9,39.2,35,26,19,1,14,8,39,0.21910112,0.07865169,0.14044944,1.23529395925134,0.29310345,0.55755396,3.97930706566432,4.24205329739781,0.491071428,0.28660436,87,234,sa3024516,,,
1847,Moises Castillo,,DSL,19,3.51000053558357,9,33.1,26,14,13,3,13,7,36,0.26086957,0.0942029,0.16666667,1.17000017852785,0.29113924,0.76555024,4.76409710845949,4.22469656345903,0.425,0.34230769,69,191,sa3024517,,,
1848,Oscar Romero,TEX,DSL,18,2.41071461414808,5,37.1,26,11,10,1,18,8,29,0.1835443,0.11392405,0.06962025,1.17857158913906,0.24509804,0.81027668,4.83802567671758,5.11719362176435,0.45,0.25773196,98,193,sa3024520,,,
1849,Andrew Bolivar,STL,DSL,18,3.92307692307692,9,39.0,27,19,17,1,22,4,51,0.30909091,0.13333333,0.17575758,1.25641025641025,0.29885057,0.65891473,3.67204570281199,3.86228707688741,0.416666666,0.38218391,107,241,sa3024521,,,
1850,Julio Polanco,PHI,DSL,17,5.72727272727272,9,33.0,35,30,21,0,19,8,25,0.15625,0.11875,0.0375,1.63636363636363,0.32407407,0.51612903,4.89349092425722,5.42126542878421,0.483146067,0.12547529,104,159,sa3024522,,,
1851,Yodrian Beltre,BOS,DSL,18,3.65625,7,32.0,25,15,13,0,11,1,30,0.22556391,0.08270677,0.14285714,1.125,0.27472527,0.59459459,3.20409698486328,3.80466797277331,0.544444444,0.3362069,49,183,sa3024526,,,
1852,Darian Rivero,CHC,DSL,18,6.09677419354838,10,31.0,32,23,21,3,23,7,24,0.16,0.15333333,0.00666667,1.77419354838709,0.31182796,0.67474048,6.56700021066973,6.08386600152138,0.387096774,0.23381295,109,169,sa3024528,,,
1853,Yermain Ruiz,BOS,DSL,18,1.68749979883434,10,42.2,24,11,8,2,13,3,36,0.22360248,0.08074534,0.14285714,0.867187396623206,0.20560748,0.77956989,4.00097197927534,3.96870816681628,0.467289719,0.32042254,64,220,sa3024529,,,
1854,Andres Cova,LAA,DSL,19,3.65625,9,32.0,29,14,13,1,27,2,42,0.28,0.18,0.1,1.75,0.35897436,0.77738516,4.45409698486328,4.59211444265674,0.41025641,0.35240964,125,207,sa3024530,,,
1855,Bernardo Rivera,TEX,DSL,19,5.50485487862511,4,34.1,24,27,21,1,25,8,43,0.2654321,0.15432099,0.11111111,1.42718459816206,0.27058824,0.53956835,4.71137860837784,4.90998569281627,0.433734939,0.33625731,126,216,sa3024531,,,
1856,Williams Salazar,LAD,DSL,19,3.9,7,30.0,19,15,13,2,23,6,35,0.26515152,0.17424242,0.09090909,1.4,0.25757576,0.7300885,5.38743031819661,4.98120140892764,0.433962264,0.25663717,99,127,sa3024533,,,
1857,Maximo Gonzalez,COL,DSL,17,3.50381638577102,11,43.2,29,23,17,5,22,3,44,0.24309392,0.12154696,0.12154696,1.167938795257,0.22429907,0.65957447,5.1449365408116,4.28904958960078,0.354545454,0.33429395,102,245,sa3024541,,,
1858,Angel Rivero,TOR,DSL,17,5.57608637850322,10,30.2,35,22,19,0,7,2,33,0.24444444,0.05185185,0.19259259,1.36956507542184,0.37634409,0.5,2.68235798625728,3.09361851143387,0.54117647,0.36619718,36,177,sa3024548,,,
1859,Angel Beltran,ARI,DSL,16,3.56603824918325,9,35.1,32,23,14,2,24,4,31,0.18787879,0.14545455,0.04242424,1.58490588852589,0.28846154,0.64685315,5.3125877464569,5.34161683901165,0.40625,0.21671827,124,199,sa3024556,,,
1860,Maikel Rodriguez,MIA,DSL,17,4.41346089092241,7,34.2,32,19,17,3,17,1,29,0.19594595,0.11486486,0.08108108,1.41346133107972,0.29591837,0.6768559,4.9637122213488,4.46238216696392,0.358024691,0.24358974,81,153,sa3024559,,,
1861,Carlos Ochoa,MIA,DSL,17,4.15384658916668,2,30.1,19,16,14,0,22,3,39,0.30232558,0.17054264,0.13178295,1.35164849330026,0.29230769,0.63636364,3.8551958755974,4.25117678824543,0.5,0.35294118,107,182,sa3024561,,,
1862,Josue Toledo,MIL,DSL,18,6.96774193548387,5,31.0,34,29,24,5,17,3,23,0.15972222,0.11805556,0.04166667,1.64516129032258,0.30208333,0.53191489,6.50248408163747,5.20001345274429,0.304878048,0.2606383,46,142,sa3024562,,,
1863,Lonell Downs,MIL,DSL,17,4.17525838875656,2,32.1,25,18,15,0,18,4,31,0.23308271,0.13533835,0.09774436,1.32989711641875,0.3125,0.61702128,4.07780834453014,4.72791106257481,0.333333333,0.31203008,93,173,sa3024564,,,
1864,Manuel Moreno,MIL,DSL,17,3.0,5,33.0,28,13,11,3,5,3,25,0.18656716,0.03731343,0.14925373,1.0,0.25510204,0.72327044,4.34803637880267,3.78498830574028,0.426966292,0.3315508,25,162,sa3024567,,,
1865,Leonardo Rondon,MIN,DSL,17,5.39999945791149,7,31.2,31,21,19,1,12,8,28,0.1958042,0.08391608,0.11188811,1.35789460052745,0.31914894,0.60483871,4.49093903623459,5.04764804508769,0.315217391,0.29508197,65,179,sa3024582,,,
1866,Santiago Rojas,MIN,DSL,17,3.75652223756504,9,38.1,32,20,16,3,23,3,40,0.23952096,0.13772455,0.10179641,1.43478279906998,0.29591837,0.7063197,4.91931450423763,4.52860591804166,0.469387755,0.24251497,113,221,sa3024585,,,
1867,Franyerson Reyes,DET,DSL,17,3.02399963085942,9,41.2,36,16,14,2,7,8,30,0.18292683,0.04268293,0.1402439,1.03199987402345,0.29059829,0.72614108,4.21809695263672,4.2715410204753,0.43119266,0.25206612,53,189,sa3024586,,,
1868,Jose De La Rosa,SDP,DSL,19,6.81308350491002,11,35.2,37,31,27,3,31,9,27,0.15254237,0.17514124,-0.02259887,1.90654188614766,0.31775701,0.63186813,6.89802195612069,6.4949400435695,0.440366972,0.2228739,146,195,sa3024590,,,
1869,Jeison Payano,BOS,DSL,18,2.61290322580645,6,31.0,22,9,9,2,9,1,25,0.20325203,0.07317073,0.1300813,1.0,0.23255814,0.7876712299999999,4.14764537196005,4.06449274384687,0.333333333,0.32307692,42,153,sa3024609,,,
